Record_ID,Customer_ID,State,Plan_Type,Usage_Date,Time_Block,Cleaned_Usage_kWh,Applied_Rate_kWh,Supply_Charge
REC-003850,CUST-04478,VIC,"Green Gas Hybrid",2026-03-14,Off-Peak,16.06287819754557,NULL,NULL
REC-003851,CUST-04721,VIC,"Solar Saver",2026-02-28,Off-Peak,9.150816553508857,0.18,1.3
REC-003853,CUST-06620,QLD,"Green Gas Hybrid",2026-03-05,Shoulder,6.015272701899157,NULL,NULL
REC-003855,CUST-04590,QLD,"Standard Variable",2026-01-17,Shoulder,16.92957602723295,0.27,NULL
REC-003856,CUST-06679,VIC,"Standard Variable",2026-03-27,Shoulder,14.970372692467802,0.27,NULL
REC-003859,CUST-04927,VIC,"Green Gas Hybrid",2026-01-18,Peak,12.860215986339327,NULL,NULL
REC-003861,CUST-04659,NSW,"Standard Variable",2026-01-24,Off-Peak,8.263705928918434,0.22,1.15
REC-003862,CUST-05163,VIC,"Solar Saver",2026-01-04,Peak,20.166724869955285,0.38,1.3
REC-003865,CUST-04633,WA,"Standard Variable",2026-01-21,Peak,16.66327625334088,0.32,1.15
REC-003869,CUST-05595,VIC,"Standard Variable",2026-03-05,Shoulder,18.333865241916637,0.27,NULL
REC-003870,CUST-05936,QLD,"Standard Variable",2026-03-29,Peak,14.044183175020722,0.32,1.15
REC-003874,CUST-06189,NSW,"Solar Saver",2026-03-03,Shoulder,8.993986688508976,0.28,NULL
REC-003877,CUST-07233,NSW,"EV Premium",2026-02-10,Off-Peak,13.684244453642645,0.12,1.5
REC-003887,CUST-04107,TAS,"Solar Saver",2026-03-05,Peak,20.791870946255862,0.38,1.3
REC-003888,CUST-05075,TAS,"Green Gas Hybrid",2026-02-21,Off-Peak,9.980990287848819,NULL,NULL
REC-003889,CUST-03994,NSW,"Standard Variable",2026-02-12,Off-Peak,21.00641308835412,0.22,1.15
REC-003890,CUST-07073,QLD,"Solar Saver",2026-03-03,Off-Peak,10.20724696317708,0.18,1.3
REC-003891,CUST-03934,NSW,"Green Gas Hybrid",2026-02-24,Peak,15.646123750440195,NULL,NULL
REC-003892,CUST-06934,NSW,"Standard Variable",2026-03-19,Shoulder,18.385742950756327,0.27,NULL
REC-003896,CUST-07591,NSW,"Standard Variable",2026-02-15,Peak,7.696524235640033,0.32,1.15
REC-003898,CUST-05358,TAS,"Green Gas Hybrid",2026-03-05,Peak,7.91933838089202,NULL,NULL
REC-003901,CUST-04827,QLD,"Solar Saver",2026-02-23,Peak,17.310700097716854,0.38,1.3
REC-003903,CUST-03902,VIC,"EV Premium",2026-03-31,Off-Peak,18.57859998991005,0.12,1.5
REC-003907,CUST-04411,NSW,"Solar Saver",2026-03-06,Off-Peak,6.348969036992729,0.18,1.3
REC-003912,CUST-07084,VIC,"Green Gas Hybrid",2026-01-08,Off-Peak,17.952880483822412,NULL,NULL
REC-003913,CUST-05076,VIC,"Solar Saver",2026-01-08,Shoulder,12.122206378888398,0.28,NULL
REC-003914,CUST-03943,NSW,"Standard Variable",2026-03-07,Off-Peak,9.379369269638604,0.22,1.15
REC-003915,CUST-06173,NSW,"EV Premium",2026-01-28,Off-Peak,10.720191940362067,0.12,1.5
REC-003918,CUST-06231,QLD,"Standard Variable",2026-03-16,Peak,8.140338349673113,0.32,1.15
REC-003923,CUST-07250,WA,"Green Gas Hybrid",2026-01-08,Peak,18.536287401376406,NULL,NULL
REC-003926,CUST-07304,WA,"Standard Variable",2026-01-16,Peak,13.458006527021613,0.32,1.15
REC-003929,CUST-06521,NSW,"Standard Variable",2026-03-26,Peak,11.579554857793692,0.32,1.15
REC-003934,CUST-05081,NSW,"Solar Saver",2026-01-18,Off-Peak,21.133661140235024,0.18,1.3
REC-003935,CUST-05465,NSW,"EV Premium",2026-02-10,Shoulder,21.20559716720587,0.28500000000000003,NULL
REC-003936,CUST-04723,NSW,"Standard Variable",2026-02-05,Off-Peak,16.152079940385466,0.22,1.15
REC-003938,CUST-04612,NSW,"EV Premium",2026-01-28,Off-Peak,13.114367167132801,0.12,1.5
REC-003939,CUST-06410,SA,"Green Gas Hybrid",2026-02-18,Peak,5.551994781394013,NULL,NULL
REC-003941,CUST-06704,NSW,"Solar Saver",2026-03-09,Shoulder,8.171584605994482,0.28,NULL
REC-003943,CUST-06860,QLD,"Standard Variable",2026-02-02,Peak,11.479697772575918,0.32,1.15
REC-003944,CUST-06164,VIC,"Standard Variable",2026-02-26,Off-Peak,23.468258558948776,0.22,1.15
REC-003946,CUST-04924,WA,"Solar Saver",2026-03-08,Peak,9.702703113798464,0.38,1.3
REC-003948,CUST-05140,SA,"EV Premium",2026-01-23,Off-Peak,16.491475353379215,0.12,1.5
REC-003950,CUST-05667,QLD,"Solar Saver",2026-01-27,Off-Peak,18.883722611080785,0.18,1.3
REC-003951,CUST-05521,WA,"Standard Variable",2026-03-27,Peak,14.6616879034905,0.32,1.15
REC-003952,CUST-06922,NSW,"Standard Variable",2026-02-03,Shoulder,4.4417282340558,0.27,NULL
REC-003954,CUST-05070,NSW,"Green Gas Hybrid",2026-02-05,Off-Peak,13.204366303081182,NULL,NULL
REC-003965,CUST-06567,QLD,"Solar Saver",2026-03-23,Peak,5.567549363805661,0.38,1.3
REC-003967,CUST-07074,NSW,"Standard Variable",2026-01-14,Off-Peak,20.357497427076467,0.22,1.15
REC-003973,CUST-03892,VIC,"EV Premium",2026-02-17,Shoulder,7.616131811795052,0.28500000000000003,NULL
REC-003975,CUST-05701,NSW,"Standard Variable",2026-01-30,Shoulder,5.838561116462939,0.27,NULL
REC-003976,CUST-07650,QLD,"Green Gas Hybrid",2026-01-01,Shoulder,14.253009325534599,NULL,NULL
REC-003977,CUST-06247,NSW,"Standard Variable",2026-01-26,Shoulder,12.730286103074413,0.27,NULL
REC-003979,CUST-06385,VIC,"EV Premium",2026-01-07,Off-Peak,21.01030781767818,0.12,1.5
REC-003980,CUST-04957,VIC,"EV Premium",2026-01-05,Shoulder,13.005391679883745,0.28500000000000003,NULL
REC-003982,CUST-05951,NSW,"Green Gas Hybrid",2026-03-05,Peak,8.220808639426517,NULL,NULL
REC-003983,CUST-05349,VIC,"Standard Variable",2026-01-23,Peak,17.391045801257018,0.32,1.15
REC-003984,CUST-05572,NSW,"Solar Saver",2026-01-08,Off-Peak,14.78955223047005,0.18,1.3
REC-003985,CUST-07075,VIC,"Solar Saver",2026-02-16,Peak,15.32985472493337,0.38,1.3
REC-003989,CUST-07105,NSW,"Standard Variable",2026-03-11,Peak,11.314903254375615,0.32,1.15
REC-003990,CUST-06784,VIC,"Solar Saver",2026-03-16,Peak,27.115958449923912,0.38,1.3
REC-003995,CUST-05294,NSW,"Solar Saver",2026-03-04,Peak,18.33006520828152,0.38,1.3
REC-003996,CUST-07582,VIC,"Standard Variable",2026-01-13,Shoulder,13.652847535797195,0.27,NULL
REC-003999,CUST-05957,NSW,"EV Premium",2026-01-25,Off-Peak,18.863911940176312,0.12,1.5
REC-004001,CUST-06075,NSW,"EV Premium",2026-01-29,Shoulder,30.988967907391377,0.28500000000000003,NULL
REC-004006,CUST-05909,NSW,"Standard Variable",2026-03-28,Off-Peak,23.371983759698153,0.22,1.15
REC-004008,CUST-05709,QLD,"Solar Saver",2026-01-03,Peak,6.201492695912069,0.38,1.3
REC-004016,CUST-06699,WA,"Solar Saver",2026-01-20,Off-Peak,13.518671286226768,0.18,1.3
REC-004017,CUST-04986,NSW,"Solar Saver",2026-03-29,Off-Peak,12.813751057239728,0.18,1.3
REC-004018,CUST-06780,NSW,"Standard Variable",2026-03-22,Shoulder,17.399600056274885,0.27,NULL
REC-004023,CUST-07140,NSW,"EV Premium",2026-02-17,Shoulder,15.344248583039358,0.28500000000000003,NULL
REC-004026,CUST-04342,NSW,"Standard Variable",2026-01-07,Peak,17.08644600579075,0.32,1.15
REC-004029,CUST-04418,NSW,"Solar Saver",2026-02-26,Peak,9.664044018456153,0.38,1.3
REC-004031,CUST-07817,NSW,"Solar Saver",2026-03-08,Off-Peak,15.996727933588057,0.18,1.3
REC-004037,CUST-04580,QLD,"Standard Variable",2026-03-05,Shoulder,10.413337145632557,0.27,NULL
REC-004041,CUST-06913,NSW,"Green Gas Hybrid",2026-01-13,Off-Peak,9.91584857629636,NULL,NULL
REC-004046,CUST-05667,QLD,"Solar Saver",2026-02-13,Off-Peak,17.26675213889799,0.18,1.3
REC-004048,CUST-06780,NSW,"Standard Variable",2026-01-07,Off-Peak,24.494286394966203,0.22,1.15
REC-004050,CUST-04972,SA,"Solar Saver",2026-03-19,Off-Peak,18.50429566189685,0.18,1.3
REC-004057,CUST-05805,VIC,"Solar Saver",2026-03-08,Peak,11.079319716946552,0.38,1.3
REC-004059,CUST-06422,VIC,"Standard Variable",2026-01-30,Peak,11.393215765662925,0.32,1.15
REC-004060,CUST-05259,VIC,"EV Premium",2026-02-05,Off-Peak,17.212649147124434,0.12,1.5
REC-004063,CUST-07254,SA,"Standard Variable",2026-03-22,Shoulder,17.888067207528685,0.27,NULL
REC-004064,CUST-04327,NSW,"Solar Saver",2026-01-19,Shoulder,5.270084997789953,0.28,NULL
REC-004065,CUST-05571,TAS,"EV Premium",2026-02-04,Off-Peak,13.659144899110256,0.12,1.5
REC-004069,CUST-07506,SA,"Solar Saver",2026-03-04,Shoulder,13.040640956800825,0.28,NULL
REC-004071,CUST-04703,QLD,"Solar Saver",2026-03-07,Shoulder,17.06793369262881,0.28,NULL
REC-004072,CUST-06936,VIC,"Solar Saver",2026-03-04,Off-Peak,12.44552792164594,0.18,1.3
REC-004076,CUST-06121,NSW,"EV Premium",2026-03-07,Peak,5.439645391701184,0.45,1.5
REC-004079,CUST-05479,QLD,"Green Gas Hybrid",2026-03-06,Off-Peak,18.501044922279196,NULL,NULL
REC-004080,CUST-05799,TAS,"Standard Variable",2026-03-11,Peak,15.111658833357707,0.32,1.15
REC-004083,CUST-05381,NSW,"EV Premium",2026-03-05,Peak,15.288355815194997,0.45,1.5
REC-004087,CUST-06943,QLD,"Standard Variable",2026-02-28,Off-Peak,7.215830348730665,0.22,1.15
REC-004090,CUST-04929,QLD,"Standard Variable",2026-01-15,Shoulder,19.191057781159124,0.27,NULL
REC-004092,CUST-05150,NSW,"Standard Variable",2026-01-16,Peak,9.453017420533484,0.32,1.15
REC-004093,CUST-03999,VIC,"Standard Variable",2026-02-16,Peak,19.05177125945958,0.32,1.15
REC-004094,CUST-05935,VIC,"Solar Saver",2026-03-19,Peak,16.527215933385623,0.38,1.3
REC-004096,CUST-05251,VIC,"Standard Variable",2026-03-29,Off-Peak,14.328024596642129,0.22,1.15
REC-004097,CUST-04556,VIC,"Solar Saver",2026-03-18,Shoulder,11.102189920030906,0.28,NULL
REC-004098,CUST-06539,VIC,"Solar Saver",2026-01-05,Off-Peak,19.066934900755033,0.18,1.3
REC-004099,CUST-07696,QLD,"Solar Saver",2026-02-02,Off-Peak,16.009965210594622,0.18,1.3
REC-004102,CUST-05269,WA,"Standard Variable",2026-02-08,Peak,12.038109193168797,0.32,1.15
REC-004103,CUST-06253,VIC,"Standard Variable",2026-03-24,Off-Peak,22.999850200963536,0.22,1.15
REC-004104,CUST-06122,NSW,"Solar Saver",2026-01-10,Peak,8.694456473533993,0.38,1.3
REC-004107,CUST-05106,NSW,"EV Premium",2026-01-31,Shoulder,15.02607374212091,0.28500000000000003,NULL
REC-004108,CUST-05637,QLD,"Solar Saver",2026-03-19,Peak,13.650429086898994,0.38,1.3
REC-004110,CUST-07053,SA,"Standard Variable",2026-01-08,Peak,20.798195980956006,0.32,1.15
REC-004111,CUST-04492,QLD,"EV Premium",2026-01-04,Shoulder,11.840919490116033,0.28500000000000003,NULL
REC-004113,CUST-06145,WA,"Solar Saver",2026-02-05,Shoulder,18.590930297385626,0.28,NULL
REC-004119,CUST-04729,QLD,"Green Gas Hybrid",2026-03-23,Off-Peak,13.204300604487347,NULL,NULL
REC-004120,CUST-05691,NSW,"Standard Variable",2026-01-21,Off-Peak,14.413825934216915,0.22,1.15
REC-004121,CUST-04825,VIC,"Standard Variable",2026-03-01,Peak,11.89949931168741,0.32,1.15
REC-004123,CUST-07620,VIC,"Standard Variable",2026-02-23,Off-Peak,16.40191165498577,0.22,1.15
REC-004130,CUST-04048,VIC,"Standard Variable",2026-03-14,Peak,10.816821131195725,0.32,1.15
REC-004135,CUST-06585,QLD,"Standard Variable",2026-02-18,Shoulder,17.353792978698824,0.27,NULL
REC-004136,CUST-06669,NSW,"EV Premium",2026-03-11,Off-Peak,20.293702888741166,0.12,1.5
REC-004137,CUST-04823,VIC,"Standard Variable",2026-01-20,Peak,17.915264170816688,0.32,1.15
REC-004138,CUST-04834,NSW,"Solar Saver",2026-03-20,Peak,15.32889833429066,0.38,1.3
REC-004143,CUST-07670,VIC,"Solar Saver",2026-01-16,Off-Peak,10.153111345456031,0.18,1.3
REC-004144,CUST-05291,NSW,"Standard Variable",2026-01-29,Peak,20.771283644342322,0.32,1.15
REC-004147,CUST-05526,NSW,"Standard Variable",2026-01-28,Peak,20.89848120735171,0.32,1.15
REC-004150,CUST-05108,NSW,"Solar Saver",2026-01-08,Off-Peak,27.173410171932503,0.18,1.3
REC-004151,CUST-04784,NSW,"Solar Saver",2026-03-06,Off-Peak,15.293879371420758,0.18,1.3
REC-004157,CUST-06255,VIC,"Standard Variable",2026-03-10,Off-Peak,15.004630530255906,0.22,1.15
REC-004158,CUST-04260,VIC,"Standard Variable",2026-01-12,Off-Peak,16.400549213560875,0.22,1.15
REC-004160,CUST-06338,NSW,"Standard Variable",2026-01-14,Peak,20.366902111365206,0.32,1.15
REC-004164,CUST-06253,VIC,"Standard Variable",2026-02-18,Off-Peak,8.376433575070857,0.22,1.15
REC-004166,CUST-03971,TAS,"Standard Variable",2026-02-07,Peak,12.799810138965407,0.32,1.15
REC-004169,CUST-06571,VIC,"Standard Variable",2026-03-13,Peak,11.09353318465615,0.32,1.15
REC-004176,CUST-07037,NSW,"Standard Variable",2026-01-10,Peak,9.472783168744604,0.32,1.15
REC-004177,CUST-04829,VIC,"Solar Saver",2026-02-13,Off-Peak,13.20236119075167,0.18,1.3
REC-004178,CUST-05933,NSW,"EV Premium",2026-03-22,Peak,13.717587329612767,0.45,1.5
REC-004179,CUST-04252,NSW,"EV Premium",2026-03-06,Peak,8.51179231324967,0.45,1.5
REC-004180,CUST-06584,NSW,"EV Premium",2026-01-03,Off-Peak,16.771104747205207,0.12,1.5
REC-004182,CUST-06045,QLD,"Standard Variable",2026-01-05,Off-Peak,8.355687288579041,0.22,1.15
REC-004186,CUST-05189,SA,"Standard Variable",2026-02-16,Shoulder,11.465291773656947,0.27,NULL
REC-004187,CUST-05899,SA,"Standard Variable",2026-01-14,Shoulder,11.426790320594918,0.27,NULL
REC-004189,CUST-04234,SA,"EV Premium",2026-01-13,Peak,17.66162198315963,0.45,1.5
REC-004190,CUST-06247,NSW,"Standard Variable",2026-01-21,Peak,10.714153548008523,0.32,1.15
REC-004193,CUST-04823,VIC,"Standard Variable",2026-03-07,Peak,16.491997210986895,0.32,1.15
REC-004197,CUST-05329,VIC,"Green Gas Hybrid",2026-01-27,Off-Peak,20.144537997748923,NULL,NULL
REC-004199,CUST-05298,QLD,"Standard Variable",2026-03-12,Peak,14.90502525817183,0.32,1.15
REC-004201,CUST-05110,TAS,"Standard Variable",2026-01-23,Peak,15.077546746018642,0.32,1.15
REC-004207,CUST-06497,VIC,"Standard Variable",2026-03-16,Off-Peak,13.211665089111168,0.22,1.15
REC-004209,CUST-03903,SA,"Solar Saver",2026-03-11,Shoulder,10.932326514460879,0.28,NULL
REC-004210,CUST-07211,VIC,"EV Premium",2026-01-07,Peak,19.988055738584997,0.45,1.5
REC-004212,CUST-04867,VIC,"Solar Saver",2026-01-10,Off-Peak,3.1948902845618417,0.18,1.3
REC-004214,CUST-05355,VIC,"Standard Variable",2026-03-14,Peak,26.096448589893054,0.32,1.15
REC-004215,CUST-04586,TAS,"Standard Variable",2026-01-17,Off-Peak,15.709980117313242,0.22,1.15
REC-004217,CUST-04677,NSW,"Standard Variable",2026-02-24,Shoulder,11.778492331082369,0.27,NULL
REC-004221,CUST-06569,VIC,"Green Gas Hybrid",2026-02-26,Shoulder,14.071811173447754,NULL,NULL
REC-004222,CUST-04863,NSW,"Standard Variable",2026-02-08,Shoulder,12.259703226481435,0.27,NULL
REC-004228,CUST-04571,VIC,"Standard Variable",2026-03-14,Peak,13.203615333602599,0.32,1.15
REC-004229,CUST-07710,WA,"Standard Variable",2026-02-27,Peak,15.14917852048976,0.32,1.15
REC-004233,CUST-06565,NSW,"Green Gas Hybrid",2026-02-19,Off-Peak,20.266334533303816,NULL,NULL
REC-004234,CUST-04507,QLD,"EV Premium",2026-02-23,Off-Peak,11.794408012578838,0.12,1.5
REC-004235,CUST-04079,QLD,"Standard Variable",2026-02-25,Shoulder,16.625474175479795,0.27,NULL
REC-004237,CUST-03992,NSW,"Solar Saver",2026-01-13,Peak,23.015738577286548,0.38,1.3
REC-004239,CUST-04777,NSW,"Standard Variable",2026-02-19,Shoulder,17.99591008401471,0.27,NULL
REC-004244,CUST-04368,VIC,"EV Premium",2026-01-28,Off-Peak,17.661856753198293,0.12,1.5
REC-004245,CUST-04718,NT,"EV Premium",2026-02-27,Shoulder,17.992850931613642,0.28500000000000003,NULL
REC-004251,CUST-04145,SA,"Solar Saver",2026-02-21,Peak,18.541808083649446,0.38,1.3
REC-004254,CUST-06748,NSW,"Standard Variable",2026-03-31,Off-Peak,12.244181128855569,0.22,1.15
REC-004260,CUST-03911,NSW,"EV Premium",2026-03-01,Peak,14.183358606843282,0.45,1.5
REC-004262,CUST-07503,NSW,"Green Gas Hybrid",2026-01-24,Peak,20.734339589540824,NULL,NULL
REC-004269,CUST-06776,NSW,"Standard Variable",2026-01-04,Shoulder,18.880154161119663,0.27,NULL
REC-004270,CUST-03903,SA,"Solar Saver",2026-01-09,Off-Peak,19.367569271555656,0.18,1.3
REC-004271,CUST-04938,VIC,"EV Premium",2026-02-20,Off-Peak,20.654976915949334,0.12,1.5
REC-004272,CUST-07418,NSW,"Standard Variable",2026-02-09,Shoulder,15.377620734768964,0.27,NULL
REC-004273,CUST-04585,QLD,"EV Premium",2026-02-22,Peak,4.52298174967861,0.45,1.5
REC-004274,CUST-06395,NT,"Solar Saver",2026-03-13,Off-Peak,14.576298402362989,0.18,1.3
REC-004276,CUST-06458,VIC,"EV Premium",2026-02-01,Shoulder,13.151699387201763,0.28500000000000003,NULL
REC-004278,CUST-05785,NSW,"Solar Saver",2026-01-05,Peak,16.70226192632224,0.38,1.3
REC-004279,CUST-07224,NSW,"Solar Saver",2026-02-01,Peak,8.182603199012432,0.38,1.3
REC-004282,CUST-05561,VIC,"Solar Saver",2026-03-11,Peak,19.692969461656013,0.38,1.3
REC-004284,CUST-06277,NSW,"Standard Variable",2026-01-27,Shoulder,16.931766248283484,0.27,NULL
REC-004285,CUST-06225,NSW,"Standard Variable",2026-03-19,Peak,13.023122627606476,0.32,1.15
REC-004286,CUST-06494,NSW,"Standard Variable",2026-03-14,Off-Peak,18.768681654627674,0.22,1.15
REC-004288,CUST-07119,QLD,"Solar Saver",2026-03-29,Peak,16.29126608956592,0.38,1.3
REC-004290,CUST-05172,VIC,"Standard Variable",2026-03-14,Off-Peak,17.123212763322456,0.22,1.15
REC-004291,CUST-06638,QLD,"Standard Variable",2026-02-05,Off-Peak,15.279573225179448,0.22,1.15
REC-004292,CUST-04806,VIC,"Solar Saver",2026-02-25,Off-Peak,10.58462276724353,0.18,1.3
REC-004293,CUST-06762,NSW,"Green Gas Hybrid",2026-02-03,Off-Peak,9.696213833061117,NULL,NULL
REC-004297,CUST-05134,NSW,"Standard Variable",2026-02-06,Shoulder,19.530116489615814,0.27,NULL
REC-004298,CUST-04080,NSW,"Solar Saver",2026-02-11,Shoulder,6.252603622976988,0.28,NULL
REC-004301,CUST-06263,NSW,"Green Gas Hybrid",2026-01-17,Peak,16.71329105864145,NULL,NULL
REC-004302,CUST-07819,SA,"EV Premium",2026-02-23,Shoulder,17.408747746469817,0.28500000000000003,NULL
REC-004304,CUST-07351,VIC,"EV Premium",2026-01-25,Peak,17.17492869390863,0.45,1.5
REC-004306,CUST-05682,VIC,"Standard Variable",2026-01-19,Off-Peak,10.527836275216998,0.22,1.15
REC-004310,CUST-06032,VIC,"Standard Variable",2026-02-24,Shoulder,18.921916905490203,0.27,NULL
REC-004312,CUST-04177,QLD,"Standard Variable",2026-03-31,Shoulder,10.836223139931151,0.27,NULL
REC-004314,CUST-04484,QLD,"Solar Saver",2026-01-31,Peak,26.02972311408434,0.38,1.3
REC-004315,CUST-04923,QLD,"Green Gas Hybrid",2026-03-13,Off-Peak,20.89415600723043,NULL,NULL
REC-004322,CUST-07549,WA,"EV Premium",2026-01-23,Shoulder,19.04493418844883,0.28500000000000003,NULL
REC-004323,CUST-04049,WA,"Green Gas Hybrid",2026-03-06,Peak,8.310300579327148,NULL,NULL
REC-004325,CUST-07750,QLD,"Standard Variable",2026-03-18,Off-Peak,14.596027319552567,0.22,1.15
REC-004328,CUST-06795,VIC,"Standard Variable",2026-03-12,Off-Peak,21.69238600723054,0.22,1.15
REC-004330,CUST-07597,NSW,"Standard Variable",2026-03-14,Peak,10.82082547331891,0.32,1.15
REC-004333,CUST-04779,NSW,"Solar Saver",2026-02-22,Shoulder,12.559871751595686,0.28,NULL
REC-004338,CUST-04748,NSW,"Solar Saver",2026-02-25,Peak,26.508765187603128,0.38,1.3
REC-004340,CUST-05737,QLD,"Standard Variable",2026-03-16,Shoulder,11.04808769905355,0.27,NULL
REC-004341,CUST-05582,VIC,"Standard Variable",2026-03-03,Peak,15.501024448685873,0.32,1.15
REC-004345,CUST-07624,QLD,"Green Gas Hybrid",2026-02-21,Off-Peak,10.988263151929793,NULL,NULL
REC-004346,CUST-06551,VIC,"Standard Variable",2026-01-27,Off-Peak,21.912605651482416,0.22,1.15
REC-004349,CUST-05636,NSW,"Standard Variable",2026-02-15,Off-Peak,13.212916287993954,0.22,1.15
REC-004350,CUST-05917,ACT,"Standard Variable",2026-01-05,Off-Peak,16.771064371818017,0.22,1.15
REC-004353,CUST-04051,SA,"Solar Saver",2026-03-05,Off-Peak,15.306049424972967,0.18,1.3
REC-004356,CUST-05882,QLD,"Solar Saver",2026-02-14,Shoulder,16.610877783377454,0.28,NULL
REC-004358,CUST-05420,VIC,"Standard Variable",2026-01-18,Peak,10.300488389938902,0.32,1.15
REC-004363,CUST-05408,VIC,"Standard Variable",2026-02-20,Shoulder,18.451498811696805,0.27,NULL
REC-004365,CUST-04849,QLD,"Solar Saver",2026-01-08,Off-Peak,13.90841887565351,0.18,1.3
REC-004367,CUST-04512,VIC,"EV Premium",2026-01-30,Peak,21.831726415231792,0.45,1.5
REC-004368,CUST-04972,SA,"Solar Saver",2026-02-22,Shoulder,12.511242550084106,0.28,NULL
REC-004369,CUST-04986,NSW,"Solar Saver",2026-03-15,Peak,15.913116960004478,0.38,1.3
REC-004371,CUST-07651,NSW,"Standard Variable",2026-02-14,Peak,16.541878008227375,0.32,1.15
REC-004372,CUST-05371,VIC,"Standard Variable",2026-03-04,Off-Peak,13.643562817294013,0.22,1.15
REC-004373,CUST-06522,NSW,"EV Premium",2026-01-01,Peak,24.107865931497663,0.45,1.5
REC-004374,CUST-05458,VIC,"Standard Variable",2026-01-09,Peak,8.510440975637712,0.32,1.15
REC-004376,CUST-07329,NSW,"EV Premium",2026-02-21,Peak,12.656867610084312,0.45,1.5
REC-004378,CUST-06629,VIC,"Solar Saver",2026-01-16,Peak,17.464492558094225,0.38,1.3
REC-004379,CUST-07587,VIC,"Solar Saver",2026-01-03,Peak,0.5,0.38,1.3
REC-004382,CUST-06745,VIC,"Standard Variable",2026-03-01,Off-Peak,22.51940086577545,0.22,1.15
REC-004385,CUST-05688,SA,"Standard Variable",2026-03-02,Off-Peak,19.01388573759686,0.22,1.15
REC-004387,CUST-07804,VIC,"Standard Variable",2026-01-03,Peak,14.744626656871306,0.32,1.15
REC-004391,CUST-05061,SA,"Standard Variable",2026-03-27,Peak,18.80383193025119,0.32,1.15
REC-004396,CUST-06488,VIC,"Solar Saver",2026-03-28,Off-Peak,19.660190880161206,0.18,1.3
REC-004398,CUST-04313,NSW,"Solar Saver",2026-02-02,Shoulder,13.719747411297245,0.28,NULL
REC-004401,CUST-05699,ACT,"Solar Saver",2026-01-17,Peak,19.249263921618272,0.38,1.3
REC-004404,CUST-06222,QLD,"Standard Variable",2026-03-30,Off-Peak,12.837027703354615,0.22,1.15
REC-004405,CUST-07552,VIC,"Standard Variable",2026-01-15,Shoulder,12.82212188701132,0.27,NULL
REC-004407,CUST-06746,NT,"Solar Saver",2026-03-03,Off-Peak,10.232109735134216,0.18,1.3
REC-004410,CUST-04730,NSW,"Green Gas Hybrid",2026-01-30,Shoulder,14.201162740038589,NULL,NULL
REC-004412,CUST-06669,NSW,"EV Premium",2026-03-30,Shoulder,12.678274459881125,0.28500000000000003,NULL
REC-004417,CUST-06398,VIC,"Green Gas Hybrid",2026-01-29,Off-Peak,16.99698014612868,NULL,NULL
REC-004419,CUST-07521,VIC,"Solar Saver",2026-01-01,Shoulder,8.721250140127193,0.28,NULL
REC-004424,CUST-06746,NT,"Solar Saver",2026-03-17,Peak,16.982899459716535,0.38,1.3
REC-004426,CUST-05340,NSW,"Standard Variable",2026-02-05,Peak,18.0345986267098,0.32,1.15
REC-004429,CUST-04415,VIC,"Solar Saver",2026-03-30,Peak,14.643433625728251,0.38,1.3
REC-004431,CUST-07044,NSW,"EV Premium",2026-01-15,Peak,12.28177140245098,0.45,1.5
REC-004433,CUST-05182,WA,"Standard Variable",2026-03-03,Peak,15.971019942345045,0.32,1.15
REC-004437,CUST-07314,VIC,"Solar Saver",2026-02-01,Off-Peak,15.231730861550814,0.18,1.3
REC-004445,CUST-04803,SA,"Green Gas Hybrid",2026-03-12,Off-Peak,14.33506403221414,NULL,NULL
REC-004448,CUST-05902,VIC,"Standard Variable",2026-01-25,Off-Peak,12.409700978372662,0.22,1.15
